model,task,errorType,id,title,source,publishedAt,language,relevance,eventType,impactDirection,expected,predicted,evidenceSentenceIds,symbols,sectors,rationale,rawOutput,url
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30856,Nepse slips as post-budget rally loses momentum,The Kathmandu Post - Money,2026-06-06T00:00:00.000Z,en,direct,market_trading,bearish,valid_json,invalid_or_truncated_json,S1;S2;S3;S7;S8;S6,,Others,"The market decline is driven by investor profit-booking and a ""buy the rumour, sell the fact"" pattern following the federal budget announcement, which also led to a slowdown in liquidity and trading activity.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""The Nepal Stock Exchange (Nepse) index fell this week as the post-budget rally lost momentum, with investors booking profits after the federal budget failed to provide fresh triggers for sustained gains."", ""The benchmark index declined 26.69 points, or 0.96 percent, to close at 2,755.41, down from 2,782.10 the previous week, as the “buy the rumour, sell the fact” pattern played out in the immediate aftermath of the announcement."", ""Market capitalisation also contracted, falling to Rs4.701 trillion from Rs4.746 trillion, wiping out around Rs45 billion in investor wealth over five trading days."", ""The decline reflected a broader reassessment of fiscal measures and near-term market direction by investors."", ""Key market indicators also weakened."", ""The Sensitive Index, which reflects Class ‘A’ stocks, fell 3.52 points to 471.99, while the Float Index declined 1.09 points to 187.87 and the Sensitive Float Index slipped ",https://kathmandupost.com/money/2026/06/06/nepse-slips-as-post-budget-rally-loses-momentum
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30857,पछिल्लो पाँच महिनामा प्रोटोनले बेच्यो ८४ हजारभन्दा बढी गाडी,बिजनेस – Page 5 – Online Khabar,2026-06-06T11:27:01.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2;S10,,,"यो समाचार प्रोटोन ब्रान्डको बिक्री विवरण र नेपालमा यसको वितरक जगदम्बा मोटर्स प्रालि (निजी कम्पनी) का बारेमा मात्र केन्द्रित छ, जसले शेयर बजारमा प्रत्यक्ष वा अप्रत्यक्ष प्रभाव पार्ने कुनै स्पष्ट संयन्त्र देखाउँदैन।","{""confidenceBand"": ""high"", ""eventType"": ""earnings"", ""evidence"": [""अग्रणी अटोमोबाइल कम्पनी प्रोटोनले सन् २०२६ को पाँच महिनामा ८४ हजार २९४ युनिट आफ्ना सवारीसाधन बिक्री गरेको छ ।"", ""योसँगै विद्युतीय सवारीसाधनतर्फ प्रोटोन ई–मासले मलेसियाको विद्युतीय (ईभी) तथा प्लग इन हाइब्रिड (पीएचईभी) बजारमा आफ्नो स्थान अझै बलियो बनाएको हो ।"", ""प्रोटोन इमासले नेपालभर आफ्नो उपस्थितिलाई अझ सुदृढ गर्दै, दिगो नवप्रवर्तन, ग्राहक सन्तुष्टि र अत्याधुनिक ईभी प्रविधिमा आफ्नो मिसन अघि बढाइरहेको जनाएको छ ।""], ""evidenceSentenceIds"": [""S2"", ""S7"", ""S11""], ""impactDirection"": ""bullish"", ""impactHorizon"": ""medium_term"", ""impactMechanism"": ""earnings_cash_flow"", ""impactScope"": ""company"", ""language"": ""en"", ""rationale"": ""The selected evidence reports earnings, profit, or revenue performance for a listed company or sector. This makes the record direct to NEPSE and supports the earnings label through",https://www.onlinekhabar.com/2026/06/1948159/proton-has-sold-more-than-84000-vehicles-in-the-last-five-months
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30858,"NEPSE Concludes The Week With 0.96% Loss and Turnover of Rs 26.94 Arba; Weekly Summary with Sector Comparison, Major Highlights, and More",ShareSansar,2026-06-07T03:13:00.000Z,en,direct,market_trading,bearish,valid_json,invalid_or_truncated_json,S1;S5;S8;S9;S10;S16,FMDBL;SKHL,,"The week ended with a decline in the NEPSE index, and technical indicators such as the MACD being below zero and the index trading below its exponential moving averages suggest bearish sentiment.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""The NEPSE Index closed at 2,755.41, down 26.69 points (0.96%)."", ""The highest intraday gain was 22.21 points on Tuesday, with a turnover of Rs 5.26 Arba; however, the total turnover for the week stood at Rs 26.94 Arba."", ""The Nepse Index is below both the 20-day Exponential Moving Average and the 5-day Exponential Moving Average."", ""The Index below the short moving average indicates earlier bearish sentiment."", ""The 2,650 level may serve as the nearest support, while the 2,870 zone will act as a major resistance zone."", ""Over 6.16 Crore unit shares have been traded through 2,94,462 transactions this week."", ""The current market capitalization of NEPSE is Rs."", ""4,701,282.07 million, i.e., Rs 47.01 Kharba."", ""The top three companies with the highest beta are First Microfinance Laghubitta Bittiya Sanstha Limited (FMDBL), Super Khudi Hydropower Limited (SKHL), and Hotel Forest...""], ""evidenceSentenceIds"": [""S1"", ""S5"", ",https://www.sharesansar.com/newsdetail/nepse-concludes-the-week-with-096-loss-and-turnover-of-rs-2694-arba-weekly-summary-with-sector-comparison-major-highlights-and-more-2026-06-07
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30859,प्रभु बैंकद्वारा अन्नपूर्ण माविलाई स्मार्ट बोर्ड हस्तान्तरण,बिजनेस – Page 4 – Online Khabar,2026-06-07T05:48:31.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2,,,"यो समाचार प्रभु बैंकको संस्थागत सामाजिक उत्तरदायित्व (CSR) अन्तर्गतको शैक्षिक सहयोगसँग सम्बन्धित छ, जसको कम्पनीको वित्तीय अवस्था वा बजार मूल्यमा प्रत्यक्ष असर पर्ने कुनै संयन्त्र देखिँदैन।","{""confidenceBand"": ""high"", ""eventType"": ""donation"", ""evidence"": [""प्रभु बैंकले गण्डकी बिजनेस सेन्टरको समन्वय तथा पालुङटार शाखाको पहलमा संस्थागत सामाजिक उत्तरदायित्व कार्यक्रमअन्तर्गत अन्नपूर्ण माध्यमिक विद्यालयलाई स्मार्ट बोर्ड हस्तान्तरण गरेको छ।"", ""हस्तान्तरण कार्यक्रममा विद्यालय व्यवस्थापन समिति, शिक्षक, विद्यार्थी तथा स्थानीय सरोकारवालाहरूको सहभागिता रहेको थियो।"", ""सहभागीहरूले बैंकको यस सामाजिक कार्यको प्रशंसा गर्दै विद्यार्थीको शैक्षिक विकासमा महत्त्वपूर्ण योगदान पुग्ने विश्वास व्यक्त गरेका थिए।""], ""evidenceSentenceIds"": [""S2"", ""S7"", ""S8""], ""impactDirection"": ""bullish"", ""impactHorizon"": ""short_term"", ""impactMechanism"": ""operations_capacity"", ""impactScope"": ""company"", ""language"": ""en"", ""rationale"": ""The selected evidence reports a donation, grant, or",https://www.onlinekhabar.com/2026/06/1948409/prabhu-bank-hands-over-smart-boards-to-annapurna-secondary-school
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d3085d,"इप्पानमा विधान संशोधन विवाद चर्कियो, दुलालको आरोपको अध्यक्ष कार्कीद्वारा खण्डन",बिजनेस – Page 4 – Online Khabar,2026-06-08T08:45:12.000Z,ne,indirect,sector_industry,uncertain,valid_json,invalid_or_truncated_json,S2;S3;S5;S11,,Hydropower,इप्पान जलविद्युत क्षेत्रका ७०० भन्दा बढी कम्पनीहरूको प्रतिनिधित्व गर्ने संस्था हो । यसको विधान संशोधन र नेतृत्व छनोटको प्रक्रियाले क्षेत्रको समग्र नीतिगत पैरवी र स्थिरतामा प्रभाव पार्न सक्ने सम्भावना रहन्छ ।,"{""confidenceBand"": ""high"", ""eventType"": ""governance"", ""evidence"": [""स्वतन्त्र ऊर्जा उत्पादकहरूको संस्था नेपाल (इप्पान) ले संस्थाको विधान गायब भएको तथा विधानविपरीत साधारणसभा आयोजना गर्न लागिएको आरोपमा खण्डन गरेको छ ।"", ""इप्पानका अध्यक्ष गणेश कार्कीले एक प्रेस विज्ञप्ति जारी गर्दै संस्थाको २४ औँ वार्षिक साधारणसभा तथा आठौं अधिवेशन आगामी जेठ २९ गते वैधानिक रूपमा आयोजना हुन लागेको बताए ।"", ""उनले संस्थाविरुद्ध गरिएका आरोपहरू भ्रामक र कपोलकल्पित रहेको बताए ।""], ""evidenceSentenceIds"": [""S2"", ""S3"", ""S4""], ""impactDirection"": ""uncertain"", ""impactHorizon"": ""medium_term"", ""impactMechanism"": ""governance"", ""impactScope"": ""company"", ""language"": ""en"", ""rationale"": ""The record contains a statement from the chairman of the company, which is a direct statement from the company's management or board."", ""relevance"": ""direct"", ""sectors"": [""Hydropower""], ""summary"": ""The Independent Power",https://www.onlinekhabar.com/2026/06/1949387/controversy-over-amendment-to-ippan-constitution-flares-up-chairman-karki-refutes-dulals-allegations
qwen-qlora,relevance,label_mismatch,6a2f0a578a1c034887d3085e,बुद्ध एयरले ‘रोयल क्लब’ सदस्यलाई १२ सयसम्म छुट दिने,बिजनेस – Page 4 – Online Khabar,2026-06-08T09:15:34.000Z,ne,not_relevant,not_applicable,not_applicable,not_relevant,direct,S2,,,"यो समाचार बुद्ध एयरको प्रवर्द्धनात्मक (promotional) गतिविधिसँग सम्बन्धित छ, जसको नेप्से (NEPSE) वा कुनै पनि सूचीकृत कम्पनीको वित्तीय अवस्थामा कुनै प्रत्यक्ष वा अप्रत्यक्ष प्रभाव देखिँदैन ।","{""confidenceBand"": ""high"", ""eventType"": ""capital_action"", ""evidence"": [""बुद्ध एयरले आफ्ना ‘रोयल क्लब’ सदस्यका लागि ‘गज्जबको डिस्काउन्ट अफर’ सार्वजनिक गरेको छ ।"", ""अफर अनुसार धनगढी उडानमा १ हजार २ सय, नेपागञ्ज १ हजार तथा भद्रपुर उडानमा ८ सयसम्म छुट प्रदान गरिने छ ।""], ""evidenceSentenceIds"": [""S2"", ""S4""], ""impactDirection"": ""bullish"", ""impactHorizon"": ""short_term"", ""impactMechanism"": ""operations_capacity"", ""impactScope"": ""company"", ""language"": ""en"", ""rationale"": ""The selected evidence reports a company's capital action, such as a share buyback, dividend, or stock split, which directly affects the company's capital structure and shareholder value."", ""relevance"": ""direct"", ""sectors"": [""Airline""], ""summary"": ""Buddha Air has announced a special discount offer for its 'Royal Club' members for long-distance flights to Dhanchhori, Nepalgunj, and Bhadrapur."", ""symbols"": [""BUD""], ""tags"": [""discount"", ""royal club"", ""flight"", ""buddha air""]}",https://www.onlinekhabar.com/2026/06/1949459/buddha-air-will-offer-up-to-1200-discount-to-royal-club-members
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d3085f,अन्तर्राष्ट्रिय श्रम सम्मेलनमा नेपालको प्रतिबद्धता : आन्तरिक रोजगारी प्रवर्द्धनदेखि सुरक्षित आप्रवासनसम्म,बिजनेस – Page 4 – Online Khabar,2026-06-08T13:38:47.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2;S3;S7;S9,,,"यो समाचार नेपालको श्रम नीति, आप्रवासन र डिजिटल अर्थतन्त्रको विकाससँग सम्बन्धित छ। यसले नेप्सेको बजार वा कुनै सूचीकृत कम्पनीको वित्तीय अवस्थामा प्रत्यक्ष वा अप्रत्यक्ष असर पार्ने कुनै पनि ठोस बजार संयन्त्र (market mechanism) उल्लेख गर्दैन।","{""confidenceBand"": ""high"", ""eventType"": ""regulation"", ""evidence"": [""युवा, श्रम तथा रोजगार मन्त्री रामजी यादवले आगामी दशकलाई डिजिटल अर्थतन्त्रमा श्रमिकको संरक्षण, सुरक्षित तथा मर्यादित आप्रवासन र श्रमिक अधिकारको सुनिश्चिततालाई प्राथमिकतामा राखेको बताएका छन् ।"", ""नेपालले आगामी दशकलाई आन्तरिक रोजगारी प्रवद्र्धनको दशकका रूपमा अघि बढाउँदै मर्यादित आप्रवासन र श्रमिक अधिकारको सुनिश्चततालाई प्राथमिकतामा राखेको उनले बताए ।"", ""मानव मर्यादा, सामाजिक न्याय र सभ्य कामको प्रवद्र्धनका लागि सरकार, रोजगारदाता तथा श्रमिकबीचको त्रिपक्षीय सहकार्यलाई अझ सुदृढ बनाउनुपर्नेमा जोड दिए ।""], ""evidenceSentenceIds"": [""S2"", ""S3"", ""S6""], ""impactDirection"": ""uncertain"",",https://www.onlinekhabar.com/2026/06/1949689/nepals-commitment-to-the-international-labor-conference-from-promoting-domestic-employment-to-safe-migration
qwen-qlora,relevance,label_mismatch,6a2f0a578a1c034887d30860,"IMF flags rising crypto adoption in Nepal despite ban, urges close monitoring",The Kathmandu Post - Money,2026-06-09T00:00:00.000Z,en,indirect,regulation,uncertain,indirect,direct,S1;S2;S3,,Others,The IMF has urged Nepal to develop a regulatory framework for cryptocurrencies to protect financial stability and prevent the circumvention of capital controls and deposit outflows.,"{""confidenceBand"": ""high"", ""eventType"": ""regulation"", ""evidence"": [""The International Monetary Fund has flagged the growing adoption of cryptocurrencies in Nepal despite a legal ban and urged authorities to closely monitor the sector to safeguard financial stability and prevent illicit financial flows."", ""Flows of stablecoins and unbacked crypto assets grew markedly between 2019 and 2024, although adoption remains modest relative to peers, despite legal prohibition on crypto transactions,""], ""evidenceSentenceIds"": [""S1"", ""S2""], ""impactDirection"": ""uncertain"", ""impactHorizon"": ""medium_term"", ""impactMechanism"": ""regulation_implementation"", ""impactScope"": ""sector"", ""language"": ""en"", ""rationale"": ""The IMF report highlights the increasing adoption of cryptocurrencies in Nepal despite the legal ban, which has led to the emergence of illegal trading networks and the need for a regulatory framework to address financial stability and illicit flows."", ""relevance"": ""direct"", ""sectors"": [""Cryptocu",https://kathmandupost.com/money/2026/06/09/imf-flags-rising-crypto-adoption-in-nepal-despite-ban-urges-close-monitoring
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30862,नबिल बैंक र धुलिखेल अस्पतालबीच स्वास्थ्य सेवा सुदृढ गर्ने साझेदारी,बिजनेस – Page 3 – Online Khabar,2026-06-09T07:06:18.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2;S6,,,"यो समाचार नबिल बैंकको सामाजिक उत्तरदायित्व (CSR) अन्तर्गतको क्रियाकलापसँग सम्बन्धित छ, जसले बैंकको वित्तीय अवस्था वा नेप्से बजारको संयन्त्रमा कुनै प्रत्यक्ष प्रभाव पार्दैन।","{""confidenceBand"": ""high"", ""eventType"": ""credit_financing"", ""evidence"": [""नबिल बैंक र धुलिखेल अस्पतालबीच अत्यावश्यक स्वास्थ्य सेवा सुदृढीकरण एवम् पुनर्स्थापना सेवाका लागि रणनीतिक साझेदारीसम्बन्धी आशयपत्रमा हस्ताक्षर भएको छ ।"", ""रणनीतिक साझेदारीअन्तर्गत, नबिल बैंकले नेपालभरि जलनका बिरामीको सघन उपचार, कृत्रिम अंग जडान र डायलासिस सेवा विस्तार गर्न धुलिखेल अस्पताललाई ६ करोड रुपैयाँ बराबरको आर्थिक सहयोग प्रदान गरेको छ।"", ""दुई पक्षबीच भएको सम्झौताअनुसार धुलिखेल अस्पतालमा १० शय्याको सघन जलन उपचार कक्ष स्थापना गरिनेछ र अस्पताल व्यवस्थापनको नेतृत्वमा अन्य प्रदेशमा पनि यस्तै सुविधा विस्ता�",https://www.onlinekhabar.com/2026/06/1950082/nabil-bank-and-dhulikhel-hospital-partner-to-strengthen-healthcare-services
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30864,"विराटनगर विमानस्थलमा १०० रुपैयाँ पर्ने चकलेटको मूल्य २०० रुपैयाँ, ४ क्याफेलाई जरिवाना",बिजनेस – Page 3 – Online Khabar,2026-06-10T04:30:45.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2;S4;S7;S11,,,"यो समाचार स्थानीय प्रशासनले विराटनगर विमानस्थलका केही साना होटल र क्याफेलाई गरेको कारबाहीसँग सम्बन्धित छ, जसको NEPSE वा सूचीकृत कम्पनीहरूमा कुनै प्रत्यक्ष वा अप्रत्यक्ष प्रभाव देखिँदैन ।","{""confidenceBand"": ""high"", ""eventType"": ""regulation"", ""evidence"": [""मंगलबार बेलुका जिल्ला प्रशासन कार्यालय मोरङको नेतृत्वमा आकस्मिक अनुगमन भएको थियो ।"", ""अनुगमनका क्रममा उपभोक्तासँग चर्को मूल्य लिएर ठगी गर्ने चारवटा होटल र क्याफेलाई ३ लाखका दरले जरिबाना गरेको हो ।"", ""ममता होटलले १०० रुपैयाँ पर्ने डेरी मिल्क चकलेटलाई २०० रुपैयाँमा बिक्री गरेको थियो ।"", ""ग्यालेक्सी क्याफे एण्ड होटलले ५० रुपैयाँ पर्ने कोकाकोलाको बोतल १६० रुपैयाँमा बिक्री गरी बिल काटेको थियो ।"", ""गरिमा क्याफेले ५० रुपैयाँ पर्ने कोकाकोला ८० रुपैयाँमा बिक्री गरेको थियो ।""], ""evidenceSentenceIds"": [""S3"", ""S4"", ""S8"", ""S9"", ""S10""], ""impact",https://www.onlinekhabar.com/2026/06/1950723/chocolate-priced-at-rs-100-at-biratnagar-airport-costs-rs-200-4-cafes-fined
qwen-qlora,impactDirection,label_mismatch,6a2f0a578a1c034887d30865,NEPSE Records Marginal Gain of 2.57 Points After Consecutive Losing Sessions,ShareSansar,2026-06-10T09:44:00.000Z,en,direct,market_trading,neutral,neutral,bullish,S1;S5;S9;S13;S15;S17;S14;S10,AKJCL;KHPL;PBLD86,Hydropower;Trading,"The document reports the daily trading performance of the Nepal Stock Exchange (NEPSE), including index movement, turnover, sectoral performance, and specific stock activity.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""The Nepal Stock Exchange (NEPSE) recorded a single digit gain today gaining by 2.57 points (0.09%) to settle at 2,736.17."", ""This comes after a loss of 1.54 points in the yesterday's trading session."", ""Ankhu Khola Jalvidhyut Company Ltd (AKJCL) topped the turnover chart, recording transactions worth Rs."", ""28.00 crores."", ""Kalinchock Hydropower Limited (KHPL) and Led the gainer's list with 14.99%.The stock Closed at Rs."", ""1,152.00."", ""Meanwhile, 10.25% Prabhu Bank Debenture 2086 (PBLD86) recorded the Highest fall, falling by 8.71%, the last traded price of the company was Rs."", ""1,132.00 .""], ""evidenceSentenceIds"": [""S1"", ""S2"", ""S9"", ""S10"", ""S13"", ""S14"", ""S15"", ""S16""], ""impactDirection"": ""bullish"", ""impactHorizon"": ""immediate"", ""impactMechanism"": ""market_flow"", ""impactScope"": ""market"", ""language"": ""en"", ""rationale"": ""The selected evidence reports a marginal gain in the NEPSE index and highlights specific stocks a",https://www.sharesansar.com/newsdetail/nepse-records-marginal-gain-of-257-points-after-consecutive-losing-sessions-2026-06-10
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30867,"NEPSE Records Single Digit Loss of 8.14 Points, Closes at 2,728.03",ShareSansar,2026-06-11T09:42:00.000Z,en,direct,market_trading,bearish,valid_json,invalid_or_truncated_json,S1;S5;S9;S13;S15;S17;S10;S14,CITY;SOPL;SAPDBL,Hotels and Tourism;Finance;Development Bank;Manufacturing and Processing,"The market index saw a marginal decrease, driven by sectoral movements and individual stock performances.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""The Nepal Stock Exchange (NEPSE) recorded a single digit fall today falling by 8.14 points (0.29%) to settle at 2,728.03."", ""The benchmark index opened at 2,736.85 and fluctuated between an intraday high of 2,740.61 and a low of 2,722.42 before settling at the close."", ""City Hotel Limited (CITY) topped the turnover chart, recording transactions worth Rs."", ""Sopan Pharmaceuticals Limited (SOPL) and Led the gainer's list with 15.00%.The stock Closed at Rs."", ""Meanwhile, Saptakoshi Development Bank Ltd (SAPDBL) recorded the Highest fall, falling by 13.51%, the last traded price of the company was Rs."", ""Among sectors, the Hotels And Tourism Index registered the highest gain by 0.47%, while Finance Index recorded highest fall, falling by 1.45%.""], ""evidenceSentenceIds"": [""S1"", ""S3"", ""S9"", ""S13"", ""S15"", ""S17""], ""impactDirection"": ""bearish"", ""impactHorizon"": ""immediate"", ""impactMechanism"": ""market_flow"", ""impactScope"": """,https://www.sharesansar.com/newsdetail/nepse-records-single-digit-loss-of-814-points-closes-at-272803-2026-06-11
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30868,"धान रोपाइँमा मलको पिरलो नहुने कृषिमन्त्रीको आश्वासन, अपचलन रोक्न डिजिटल निगरानी",बिजनेस – Page 2 – Online Khabar,2026-06-11T11:57:11.000Z,ne,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S2;S4,,,"यो समाचार कृषि क्षेत्रको प्रशासनिक र व्यवस्थापकीय सुधारसँग सम्बन्धित छ, जसले शेयर बजारमा प्रत्यक्ष वा अप्रत्यक्ष प्रभाव पार्ने कुनै संयन्त्र देखिँदैन।","{""confidenceBand"": ""high"", ""eventType"": ""regulation"", ""evidence"": [""कृषि, वन तथा पर्यावरणमन्त्री गिता चौधरीले रासायनिक मल वितरण प्रणालीमा हुने अनियमितता र अपचलन रोक्न सरकारले डिजिटल निगरानी सुरु गरेको बताएकी छिन् ।"", ""मल वितरणमा हुने भेदभाव अन्त्य गर्न र पहुँचवालाको मात्रै हालिमुहाली रोक्न ‘अनुदानको मल वितरण व्यवसायन निर्देशिका २०७२’ प्रभावकारी रूपमा कार्यान्वयन गर्न लागिएको मन्त्री चौधरीले बताइन् ।"", ""मल वितरण झन्झटमुक्त र पारदर्शी बनाउन मन्त्रालयले ‘मल व्यवस्थापन सूचना प्रणाली’ पूर्णरूपमा कार्यान्वयनमा ल्याएको मन्त्री चौधरीको दाबी छ ।""], ""evidenceSentenceIds"": [""S2"", ""S7"", ""S4""], ""impactDirection"": ""uncertain"", ""impactHorizon"": ""medium_term"", ""impactMechanism",https://www.onlinekhabar.com/2026/06/1951824/agriculture-minister-assures-that-there-will-be-no-waste-of-fertilizer-in-rice-planting-digital-monitoring-to-prevent-misuse
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d30869,कुमारी बैंकको ‘ईआरपी’ एकीकृत डिजिटल कर्जा प्ल्याटफर्म सञ्चालनमा,बिजनेस – Page 2 – Online Khabar,2026-06-12T08:02:56.000Z,ne,direct,project_operations,bullish,valid_json,invalid_or_truncated_json,S2;S3;S8,KBL,Banking,नयाँ डिजिटल कर्जा प्ल्याटफर्मको सञ्चालनले बैंकको कर्जा विस्तारमा मद्दत पुग्ने र डिजिटल बैंकिङ सेवा मार्फत राजस्व वृद्धि हुने सम्भावना रहन्छ ।,"{""confidenceBand"": ""high"", ""eventType"": ""credit_debt"", ""evidence"": [""कुमारी बैंकले आफ्ना व्यवसायी ग्राहकलाई यस नवीन पहलमार्फत आईएमएसको ईआरपी सफ्टवेयरमार्फत विनाधितो कर्जा प्रदान गर्नेछ ।"", ""ईआरपी प्रणालीसँगको प्रत्यक्ष एकीकरणमार्फत बैंकले व्यवसायहरूको बिक्री, कारोबार तथा मौज्दातजस्ता वास्तविक समयमा डेटाका आधारमा कर्जा योग्यता मूल्याङ्कन गर्न सक्नेछ ।"", ""‘यसमार्फत ईआरपी प्रयोग गर्ने व्यवसायले आफ्नै कार्यसम्पादनका आधारमा ५ लाख रुपैयाँसम्मको चालु पूँजी कर्जा प्राप्त गर्न सक्नेछन्, जसलाई १२ महिनासम्मको समान मासिक किस्तामार्फत भुक्तानी गर्न सकिने व्यवस्था रहेको छ’ बैंकले एक विज्ञ",https://www.onlinekhabar.com/2026/06/1952369/kumari-banks-erp-integrated-digital-lending-platform-launched
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d3086b,"NEPSE Falls by Single Digit, Closes at 2,724.03, CFCL Topped the Turnover Chart",ShareSansar,2026-06-12T09:54:00.000Z,en,direct,market_trading,bearish,valid_json,invalid_or_truncated_json,S1;S5;S9;S11;S15;S17;S19;S10,CFCL;SOPL;KHPL,Finance;Manufacturing and Processing;Hydropower;Mutual Fund,"The document reports on the daily trading activity of NEPSE, including index movement, total turnover, specific stock performance, and sector-wise trends.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""The Nepal Stock Exchange (NEPSE) recorded a single digit fall today falling by 4.00 points (0.14%) to settle at 2,724.03."", ""Central Finance Co."", ""Ltd."", ""(CFCL) topped the turnover chart, recording transactions worth Rs."", ""25.53 crores."", ""Sopan Pharmaceuticals Limited (SOPL) and Led the gainer's list with 14.99%.The stock Closed at Rs."", ""531.70."", ""Meanwhile, Kalinchock Hydropower Limited (KHPL) recorded the Highest fall, falling by 10.66%, the last traded price of the company was Rs."", ""1,066.00."", ""Among sectors, the Mutual Fund registered the highest gain by 0.38%, while Manufacturing And Processing recorded highest fall, falling by 0.49%."", ""This comes after a fall of 8.14 points in the yesterday's trading session."", ""The benchmark index opened at 2,731.54 and fluctuated between an intraday high of 2,733.31 and a low of 2,717.69 before settling at the close."", ""Total turnover for the day amounted to Rs."", ",https://www.sharesansar.com/newsdetail/nepse-falls-by-single-digit-closes-at-272403-cfcl-topped-the-turnover-chart-2026-06-12
qwen-qlora,structured_json,invalid_json,6a2f0a578a1c034887d3086e,Traditional marketplaces in Nepal’s Tarai are shifting. So are crop yields,The Kathmandu Post - Money,2026-06-13T00:00:00.000Z,en,not_relevant,not_applicable,not_applicable,valid_json,invalid_or_truncated_json,S1,,,"The content focuses on rural agricultural trade dynamics and local market structures in the Tarai region, which does not have a direct or documented mechanism affecting the NEPSE or listed securities.","{""confidenceBand"": ""high"", ""eventType"": ""market_trading"", ""evidence"": [""For generations, grain markets known locally as galla mandis formed the economic heart of Nepal’s farming communities."", ""These bustling trading centres connected farmers with traders, ensured market access for agricultural produce, and provided a place where prices were determined through open competition."", ""Today, however, many of these once-thriving marketplaces stand deserted."", ""Across the Tarai districts of Rautahat, Banke, Bardiya and Kapilvastu, traditional grain depots have steadily disappeared, victims of changing trading patterns, declining agricultural production, expanding road networks, and the rise of direct farm-gate purchases by traders and processing industries."", ""What was once a vibrant system that offered farmers multiple buyers and greater bargaining power has gradually been replaced by decentralised village-level trading networks dominated by middlemen."", ""The transformation has fundamentall",https://kathmandupost.com/money/2026/06/13/traditional-marketplaces-in-nepal-s-tarai-are-shifting-so-are-crop-yields
